time,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_RM.NET_INDEX
2015-10-14,0.5042,0.054807,0.179455,-0.661434,-0.385942,0.443416,-2.22569,-0.971343,0.756239,-1.59916,2.65366,0.709183,0.335632,-0.138866,4.59446,-1.56288,-1.00322,-2.01436,0.589931,-3.47734,0.486294,1.29424,2.38203,-1.59502,3.22933,2.59683,5.3817,0.162701,3.30125,0.096876,-0.509573,-0.211293,0.10257,-2.97152,9.90499,-1.11101,-7.18088,0.827483,8.11134,-3.30823,-1.91013,-4.23433,-2.33156,-12.8374
2015-10-15,0.167023,0.158307,-0.205667,-0.436808,-1.4231,0.467016,0.455349,-2.60032,1.30259,1.6712,-2.73199,0.781513,1.02607,-0.777022,1.43375,-0.83621,1.97037,-3.61861,1.52228,7.13734,2.26734,-1.16635,0.155945,-7.01822,1.34394,-0.896302,5.15217,4.06777,2.30296,-0.792651,-1.12954,1.11027,-2.58617,-1.75601,1.65571,1.36709,7.45342,-2.20853,-5.74777,5.40404,-1.40061,-3.92086,7.69886,-1.29526
2015-10-16,-0.034592,0.088234,-0.001022,-0.186914,-1.3185,0.062537,-0.595075,-1.08222,1.12276,1.10173,-0.175015,-0.030765,2.93936,-0.703029,-0.465462,-0.633631,2.7936,-1.93562,-0.203746,2.12841,1.96304,-1.31028,-2.6147,-2.61311,-1.87725,0.116747,1.26804,1.07868,2.66022,-0.140811,2.97985,-0.962052,1.75279,-2.97152,0.507244,8.16117,1.45603,-1.39553,-1.32128,8.47332,0.807546,-3.16719,2.88622,-8.42835
2015-10-19,0.037769,0.373326,0.064343,-0.33295,-1.0002,0.564605,0.29443,-0.565352,1.76905,0.141841,-0.6503,0.256956,0.792014,1.5049,0.261417,-0.674641,-1.96487,-0.533232,-0.949989,7.08021,-2.06365,1.45086,4.22703,-2.86235,0.739019,-0.90303,-0.627664,-1.21708,1.72344,0.47656,1.16399,-3.613,0.468961,-1.7398,-9.42708,-3.74069,0.570699,-0.048452,-7.45095,8.64194,0.153695,0.319831,2.72847,-12.9635
2015-10-20,0.232469,-0.008786,0.517989,-0.089233,-0.121152,0.128007,0.961898,1.72459,0.213247,0.514288,1.46155,-2.67725,-0.914714,-1.1662,4.05947,-0.77137,-3.93686,-3.66742,0.217624,3.52773,0.78323,0.722367,-2.56164,-5.99443,0.124877,0.823053,0.393266,-0.491628,3.90856,-0.215576,0.250121,-3.613,-0.896258,1.76052,1.4318,-0.654233,-0.970431,-1.9966,-14.9612,-7.59312,-4.05565,1.5138,-9.58905,12.9635
2015-10-21,-0.049164,0.324337,0.419868,0.089175,-1.39334,0.44565,2.01392,1.36107,1.21294,-0.385476,0.50797,-0.767332,2.39533,0.579521,-4.24596,1.02245,1.36514,-0.389149,-5.49187,-5.75679,1.4743,0.896859,-1.91478,-6.78899,3.17127,1.25157,0.979417,-1.80414,0.703326,0.171558,-2.51596,-0.532787,-0.338247,-2.82947,-7.4805,0.881949,-0.579061,-1.03066,11.6202,0.074809,-2.73322,4.51965,-9.58905,-4.47265
2015-10-22,0.183569,0.063712,0.270878,-0.437602,-2.10777,-0.208548,2.27449,-2.49691,2.13777,0.741161,-2.83647,1.22828,-2.40912,-0.849531,6.31186,-0.744975,0.093172,1.52421,4.22145,-6.45293,3.17689,0.825736,-1.70848,7.31201,-0.70398,-1.06759,5.03632,0.897099,6.32145,0.453277,-3.38862,3.63211,-2.09698,0.071478,1.40988,-2.50611,-5.96917,-0.242158,2.95702,8.64194,-4.11035,-1.2628,9.58905,0.884397
2015-10-23,0.170413,-0.041981,0.139577,-0.321642,-2.12774,-0.365891,2.29991,-1.0971,2.22591,-0.31391,-2.86237,2.49188,0.109756,-1.19201,1.5447,6.40608,1.95505,-3.55551,-7.13765,2.3358,1.35882,2.2994,-3.35275,-0.995279,0.509038,0.572472,5.1906,-6.14604,-0.511261,0.954757,2.24328,0.03535,2.12205,-3.05959,0.322537,7.81998,4.7219,2.54153,-14.9769,-9.00952,-4.11035,2.14018,-8.27242,-8.30035
2015-10-26,0.181994,0.312369,-0.230485,-0.343232,-0.465815,-0.387093,0.165608,-1.64021,2.22591,0.594172,-2.86237,0.143458,-2.19611,0.04505,-0.17585,-0.591307,-0.779142,-0.553821,-1.27085,2.98591,5.26779,0.532355,-4.16178,-7.04198,1.69442,-0.526599,1.4525,-0.200714,-1.62745,1.03621,3.47553,3.78217,-1.19904,-3.05959,0.08564,-7.12644,0.263906,-1.16692,1.93467,0.495692,-1.7023,1.30401,-5.43898,8.60509
2015-10-27,-0.072451,-0.013846,0.103086,-0.325845,-1.44311,0.211768,1.73664,-1.33476,-0.635018,0.80196,-0.630515,-0.871993,1.58077,-2.46511,2.05753,0.333971,4.79064,-3.61861,-7.13765,0.321859,2.28063,-1.04918,-6.94586,3.64109,3.19266,-0.585221,-3.55997,4.28926,0.37107,0.256242,-0.446081,-0.10707,-2.20129,0.131879,-6.74172,7.81998,0.098493,0.05514,-3.72125,9.01516,-1.47605,4.51965,2.28708,-0.760767
2015-10-28,0.031191,-0.171933,0.438481,0.040422,-0.597859,-0.670623,2.46395,1.17033,-0.018768,1.32356,-1.67095,-0.383883,1.36698,1.2113,-3.58203,4.39151,2.29354,1.0269,2.11267,-0.694779,0.899065,-1.92094,-0.697489,-1.5093,1.01143,-2.61892,-5.37315,-0.325708,0.947977,0.835732,-1.93418,-3.4203,1.174,1.52,-8.33962,-7.81998,3.6601,-1.72638,-1.81353,-7.30977,1.04279,-3.03834,-9.58905,3.58325
2015-10-29,0.07696,0.067931,0.265682,-0.030236,-0.773894,-0.330785,2.33217,-0.137947,1.76685,1.64316,-0.631295,1.67842,0.594569,0.864531,-5.71336,-3.18627,1.81889,-3.61431,-0.440023,7.0074,3.15345,-0.824175,-6.79748,-7.04198,-3.19266,-0.593089,-3.11879,0.127687,2.04146,0.295449,-1.6083,-2.43793,0.057854,-2.75326,-9.08452,7.93935,2.89775,0.770276,-3.71689,1.86367,1.89357,1.10153,-2.4861,-1.90829
2015-10-30,-0.467953,0.062832,0.170685,-0.826747,-2.15803,-0.447977,0.621645,1.18736,2.22548,1.42131,-1.12737,-3.43534,-1.38488,2.37546,2.95754,5.57984,1.42765,-2.94033,-6.80162,7.08021,-0.941255,-1.30358,-1.62477,-7.04198,2.42816,-2.59683,1.37877,4.03373,2.24089,0.954757,1.90356,-3.54248,2.59336,-0.274466,-8.76166,-7.93935,-5.67686,1.37519,-0.673241,-4.2211,-3.25876,4.5414,-1.29144,0.731963
2015-11-02,-0.023253,0.015432,0.406015,0.285373,0.158081,0.513971,-0.235083,0.206165,-0.520215,1.25098,2.38155,0.498319,-0.716015,-0.853306,0.622468,2.4634,2.01841,-0.76064,-3.62399,-3.59935,-0.8637,2.24225,-4.02597,-1.21703,-2.08316,-2.59683,3.09975,1.1106,1.39527,-0.187467,-0.870779,0.297308,-3.99634,-2.10264,9.38137,-8.06105,0.797867,-0.798568,4.95789,3.81663,-2.33984,-4.5414,-6.14545,4.48965
2015-11-03,0.425447,0.139141,-0.435195,-0.234602,-2.02667,0.246588,-0.112887,-0.130788,2.24689,-0.568229,-1.63597,1.63713,0.978431,-0.929099,6.67948,-5.09887,-1.19304,3.80712,6.6795,-1.2003,5.48796,-1.21217,-5.14874,-7.31201,3.17662,-0.905488,1.40906,0.383836,1.3841,-0.078314,-2.5369,0.875872,-0.635944,-1.84176,-1.6351,-0.302874,6.84335,-0.913607,-14.3749,-8.93622,-0.879504,0.679294,-8.64507,12.8826
2015-11-04,-0.020905,0.021697,0.286779,0.658425,-1.99438,-0.10222,2.4693,-0.45945,2.24689,-0.520887,-3.17294,1.05201,0.98113,1.49631,-0.547613,-0.696431,0.206611,-3.80712,-3.14115,1.6236,-2.61287,3.14753,-4.73476,3.18168,-3.19102,-0.528091,3.30686,4.19559,3.3851,1.03621,-2.24938,2.4172,-2.42942,-0.961297,-9.38137,4.86905,6.84335,-1.15474,-14.3749,1.85419,-0.500253,-0.90923,-4.96699,4.51368
2015-11-05,-0.138557,-0.43647,0.106871,0.414017,-1.54333,-1.18743,0.885205,-0.111872,0.466861,-0.637703,1.32728,0.403735,-1.42915,-0.813732,1.97255,-3.38793,3.31792,-0.153445,1.10056,7.0074,-1.64075,0.146009,2.6409,-1.50539,3.32848,-2.42877,-5.38555,-5.68656,-0.414364,0.730463,-2.14313,4.05487,-3.34477,-0.353921,7.56877,7.65795,-2.5205,-1.53674,-14.3749,9.25207,0.195497,-2.13929,6.5408,-4.70428
2015-11-06,0.456668,0.013217,0.26248,0.077919,-1.60848,-1.02071,2.4693,0.988939,2.25111,0.73326,-1.94898,-0.024659,3.34138,-0.743433,-1.5091,-3.94514,0.397793,-2.04711,-7.13765,-2.08334,0.446548,1.95086,-5.70132,7.73525,3.32965,2.59683,-5.38555,-1.22922,1.27126,0.047104,-3.11918,-2.43591,-2.29855,-2.06083,3.70899,-0.538726,6.84293,-0.997918,-13.821,-3.82578,-1.45785,-1.54804,9.52915,-3.26544
2015-11-09,-0.105235,-0.442894,0.522886,-0.097851,0.407839,-1.22174,0.263847,0.396224,-0.482718,0.513131,2.89523,0.104777,-0.865482,-0.405047,-1.8821,-0.481047,0.270305,-1.09294,1.14194,0.052518,2.31818,1.59864,5.88734,-2.27973,-1.1579,2.59683,1.97307,-3.45387,-0.748469,1.03621,0.68908,-0.662586,0.165801,-1.07889,-1.74044,1.70455,-6.84335,-1.70185,4.46655,1.48675,-0.641341,-1.6389,-6.35249,4.81071
2015-11-10,-0.501068,0.444998,-0.194483,0.842089,-2.20842,-1.22174,-2.48689,2.96682,2.25111,1.75877,-3.17294,3.43534,-4.34198,-1.27743,6.45702,-7.21209,4.56987,-3.61861,-7.13765,6.89655,4.92224,3.14753,7.18063,-7.81694,3.47369,2.59683,5.38555,-3.77019,-6.34111,-0.235264,3.60045,4.21387,4.2616,-3.28615,9.82501,-7.81998,6.84335,-2.78126,-13.9548,9.46636,-4.20182,-4.9167,9.59875,-10.9498
2015-11-11,-0.015573,0.107702,-0.533034,0.172414,0.322621,0.473882,-1.06699,0.171383,-1.01438,-0.695502,-0.320288,1.70063,0.072825,0.660758,0.188078,-0.893774,1.77308,-1.19282,-7.25058,1.4084,2.163,2.42667,2.00764,-7.83932,1.27019,0.279976,-0.182216,-5.68656,-1.06688,-0.378591,1.32918,2.3393,-3.99826,0.242928,-1.37174,0.341806,-3.3615,-0.480271,3.99533,2.71128,1.49863,-0.638828,3.41606,3.87552
2015-11-12,0.243822,0.444998,0.201665,-0.107233,1.71454,0.699629,0.031957,-1.82004,-1.78026,-0.280968,-0.40589,1.5659,-4.28744,-0.444475,5.24103,4.63935,-1.50512,-1.226,-7.29803,3.56048,-1.00057,3.15557,7.18063,-7.85607,1.27351,1.90614,0.44125,-0.422332,-0.779058,0.022436,0.679124,4.56813,2.82563,0.323246,-8.92488,7.51833,-0.20875,-0.397719,12.9642,-9.46636,-0.098451,0.422177,0.531615,1.25585
2015-11-13,0.198316,-0.444998,0.533034,0.826747,0.382526,-1.22497,2.48689,-2.96682,2.25111,-1.75877,-3.06971,3.13814,-3.16904,-2.54859,-6.4893,7.21209,-1.23885,-3.67799,-7.29803,7.0074,-5.08732,1.1165,7.55949,-6.44612,3.55763,2.68891,5.38555,5.68656,-6.35462,0.528734,-1.45275,4.56813,-1.04802,-3.28615,-9.82501,7.81998,6.84335,-2.78126,-14.181,-0.35819,4.14069,-4.89085,-9.67184,-12.8826
2015-11-16,-0.299237,0.344209,0.093837,-0.055664,-1.13501,0.526357,0.518835,-1.17513,-0.728831,-0.275863,-0.467085,-0.728772,1.4193,-1.02313,-1.19939,0.234742,0.10643,0.022664,7.29803,-2.29555,0.58051,0.533051,-2.12348,-4.60106,0.374972,2.11879,-1.72411,5.68656,3.30568,0.329521,-0.779106,2.53023,-0.424635,-0.965088,-4.62439,-7.81998,-1.30745,-1.81155,5.23391,5.50529,-0.023291,-1.97714,-8.31164,-2.41169
2015-11-17,0.339609,0.281291,-0.288388,0.361561,0.942975,1.09075,-1.15143,1.26954,-0.269461,0.081314,1.14445,-1.18575,-4.28744,0.086202,-0.132912,7.14539,-2.34718,-2.06914,2.83142,6.8232,2.37442,2.2359,-7.55949,-6.70403,-0.129467,-2.68891,0.778582,1.57068,1.44271,-0.343942,-0.323882,-4.59922,-1.19569,0.039167,9.8823,-0.903821,6.44405,-2.15502,9.23402,-1.6129,-2.74079,1.6683,-1.48565,8.77545
2015-11-18,0.12667,0.346582,-0.318413,0.175129,-0.554221,0.870996,-0.443736,1.01275,0.299581,1.21148,1.23165,-1.61666,1.74996,-0.340104,2.43618,-6.18983,0.816823,-1.09949,0.93347,2.59005,2.30131,-1.26603,-4.92992,-4.76961,-0.143769,-2.68891,-1.29751,3.13196,2.61438,-0.045753,-2.38358,-0.065751,0.687335,1.1022,-1.23953,-6.55478,-4.8903,-0.69633,-1.53947,8.57711,-2.75449,-2.72861,1.69072,-3.97977
2015-11-19,0.22305,0.079864,-0.41907,0.070703,0.119497,1.24391,-1.97575,0.827542,1.30696,0.447874,-1.09505,-0.641473,-2.99153,-0.413831,2.98228,2.44474,-2.57937,-2.37187,1.71476,-2.56644,-1.47699,0.402684,1.00819,-2.84102,1.86407,-2.68891,2.74412,-0.399262,0.412277,0.360442,3.9865,-1.88032,0.148847,-1.10581,1.73637,7.36412,-6.84335,-1.85375,5.42382,1.07462,-1.12692,-1.46331,-3.84908,1.01544
2015-11-20,0.072487,0.444998,-0.209271,0.006416,-0.334164,0.857712,1.52246,-1.49677,2.18649,0.037177,-3.06411,1.30528,0.403336,-1.01008,-0.570004,7.33423,0.117655,-3.43838,1.04387,-2.76953,0.50785,3.20098,-5.25089,-0.46387,1.65447,0.333051,-0.807432,0.636565,-3.0107,0.456352,0.452665,-2.03326,-3.94141,-2.15517,4.60744,8.06105,0.495414,-2.2987,-3.77723,2.10954,0.549712,-4.98197,2.27537,12.8826
2015-11-23,-0.125729,0.011762,0.191048,0.319093,-0.464661,-0.145591,1.11738,0.857994,0.541716,1.53756,-1.90076,2.07303,2.64644,-1.73892,-0.780812,-0.123692,-1.87162,-0.667597,-2.03714,2.76879,-1.95627,1.14919,0.373054,-0.570969,-0.835033,-2.68891,-0.399685,-5.39109,0.330663,0.512242,1.95043,-2.34895,0.151625,2.65502,-1.33904,-0.861074,2.98392,0.997472,-12.8532,2.96194,-0.385964,-1.99892,0.280017,-0.864366
2015-11-24,-0.193461,0.112493,-0.233639,-0.595865,-0.128715,0.843977,-1.73561,-1.32717,-1.68181,0.778382,0.644864,1.73752,-1.22874,0.165341,1.14978,-0.235797,4.40075,-2.2629,7.25058,1.83258,-4.92224,2.72274,-1.23525,-5.77055,2.50708,-2.49741,-2.75132,-3.22245,-0.2533,-0.833029,2.40152,-1.96962,0.523091,-0.501448,-7.07298,2.09745,0.88319,-0.111275,4.21838,2.71555,0.309985,-5.00489,6.93891,7.40901
2015-11-25,-0.225433,0.442894,0.071909,-0.826747,-0.546415,1.25877,1.54238,-0.399895,0.271108,-0.916525,-3.06411,-2.23132,-4.34198,-2.51224,-5.84959,5.24437,4.40075,-1.92218,0.970088,3.4921,0.536443,3.34951,-5.22313,-3.66678,-1.55756,-1.7786,2.97369,-3.37319,1.19249,0.943919,0.395806,-3.32577,-3.16174,-1.16094,-4.15727,-0.954594,-3.69158,-0.034063,0.758552,-0.368979,3.99237,-1.14734,-5.05505,1.12738
2015-11-26,0.112291,-0.372645,0.169776,-0.138724,0.318532,-1.22961,0.221895,-0.417274,0.251232,1.60267,0.124498,0.907828,1.2531,-0.065282,-2.06213,2.66141,0.405597,0.2022,-1.80877,0.516316,1.15683,2.21208,-0.559311,-6.64477,-1.73463,-1.01448,2.39151,0.294938,-0.604853,0.117062,-0.077571,-0.69373,1.39545,-0.073249,0.830765,-2.02951,-1.5087,0.666328,0.439173,-0.87716,0.889851,-0.977088,0.489553,-3.22345
2015-11-27,0.299446,0.444998,-0.058273,0.501818,0.214952,1.3147,-0.67475,0.844915,0.251535,0.745157,0.967469,1.13433,-0.048032,-2.16412,1.12764,2.66462,4.28296,-3.80712,-1.38304,-0.786267,-0.530321,-1.43731,-1.54046,8.58704,-2.00165,0.868128,-0.757402,-1.43739,0.531476,-0.581437,2.28319,-4.08741,0.464378,-0.275693,-0.89198,1.53868,6.53831,0.019191,-10.5746,2.28725,-0.790556,-0.722749,1.59419,-1.22379
2015-11-30,0.111533,0.444998,-0.005355,0.854958,0.778926,1.3147,-1.58545,-0.510485,-1.7389,0.395117,3.06411,3.74035,-0.630996,-0.141969,-6.17258,7.37207,0.203711,-0.092595,1.15544,0.06889,0.45795,-3.44757,-3.21049,8.72921,0.535004,-0.484175,2.17974,-5.68656,0.28319,-0.923873,1.75635,0.135762,1.57165,-3.32794,3.07512,-0.323574,0.397908,-2.78126,8.03775,4.7567,-1.52222,2.59616,-6.71346,-12.713
2015-12-01,-0.162874,-0.450325,-0.265379,-0.056154,0.521045,-0.756342,-0.275674,-1.94809,0.557234,-0.870428,-0.951704,2.1708,-4.17234,2.54859,-6.18639,-4.67144,-0.550272,-0.230264,2.65611,7.08021,-4.85721,0.622512,4.99361,1.46293,-1.47705,-1.28242,1.96785,5.34902,-1.65677,-0.931097,-0.031848,0.643745,-3.99634,2.8875,-3.90209,7.42931,1.84933,0.377225,7.67569,-5.54568,-0.322302,-0.337672,-3.338,-11.5927
2015-12-02,-0.321068,0.450325,0.364131,-0.379276,-1.53811,0.375986,1.32158,-1.85106,1.13058,0.546701,-1.66551,3.72095,2.61792,0.086245,-0.351701,1.63045,0.393083,1.67716,1.37311,0.081945,4.85721,2.05727,7.68491,-1.8063,-0.42492,2.7028,-3.77161,-1.24324,0.841878,-0.930913,0.250149,-1.05415,0.830943,-1.38952,6.96441,2.32615,-5.22837,2.11356,-2.64223,-4.19974,1.17706,-0.803472,2.85203,6.20861
2015-12-03,-0.479405,0.379722,-0.25934,-0.242353,0.582967,0.944063,-2.65562,-0.063685,-2.24689,-1.01121,3.18636,-0.902438,-0.851694,-0.1969,-0.412573,7.33423,4.22218,0.015297,0.287462,-0.387802,-4.28949,0.601468,7.84411,-5.07665,1.58366,1.54273,-5.65975,1.118,-0.240664,-0.122476,2.4831,-4.89386,-0.720341,-0.346322,-3.75697,-1.22439,0.626959,1.19221,-5.11921,-1.0633,-0.16211,-0.06511,-3.956,-2.83925
2015-12-04,-0.375985,0.322588,0.033662,0.479237,1.45955,0.825942,-2.71889,3.02677,-2.24689,-1.08867,3.19367,-4.01624,2.49934,-1.01609,2.48444,-0.179954,1.32802,-1.54479,-7.25058,-0.354377,-4.92224,2.65012,7.84411,-4.84721,-1.28724,0.212606,-0.641836,-1.08988,-0.654677,1.05701,-3.60579,-5.03616,-1.90356,-0.051921,-1.02586,-4.25969,-3.06341,-2.1217,9.02278,-0.553825,-3.6096,-0.646265,-0.567176,-2.91845
2015-12-07,0.184471,0.299096,-0.12998,0.609976,0.240154,1.3147,0.262896,1.35313,-0.568035,0.308828,0.751826,0.864403,1.37626,-1.31665,-3.12364,0.502059,1.6305,1.14785,-7.29803,-5.82015,1.47404,1.32815,0.93473,-1.98903,-1.72446,-2.70909,-0.598585,3.58705,1.52113,0.329351,-0.028484,-1.55351,4.18636,0.194943,-2.53178,0.482728,-0.910076,-2.78126,-7.51174,-9.46636,-3.6096,-1.14199,3.52764,-6.29089
2015-12-08,-0.102128,-0.245575,0.538365,0.772558,-0.30736,-0.531057,-0.676622,0.576502,-0.272121,-0.064666,1.25436,3.92587,0.613408,-0.333888,-1.5014,-1.65909,-1.76536,0.450749,3.84309,-3.03726,4.77879,0.577147,-1.07305,-0.608235,-0.101631,-0.101125,2.02319,-2.90641,0.694889,0.398163,4.35825,-0.052745,4.18636,-0.460907,-8.06064,1.31765,-3.3069,-1.43642,12.5541,1.11205,-0.447863,1.05391,-1.74179,3.43797
2015-12-09,0.054712,-0.495174,0.047932,0.094466,-0.243822,1.25098,-1.70493,-0.684658,1.75411,-1.89557,2.907,1.41167,3.77372,-2.36889,4.88447,-5.97488,-1.56274,-2.44248,-3.95746,1.07951,-0.864453,0.196875,4.62165,1.76347,0.034413,-0.632494,3.50996,-1.06812,-1.93869,-0.491804,0.127474,3.7514,-0.170403,-0.40509,-10.0064,6.97845,-3.41637,0.218197,-6.17392,1.66366,-1.80318,-3.15878,8.35631,-12.8374
2015-12-10,0.522939,-0.165025,-0.38101,0.098285,-0.14767,-0.265664,-2.40015,0.597046,2.24689,-0.228546,1.44443,0.861082,0.717889,2.54859,-4.57798,1.53075,2.38059,-1.31225,0.902502,-5.45127,-1.1031,-1.58899,4.63417,0.236138,1.36553,-1.23645,0.777951,-1.75565,-1.27511,-0.392979,4.35825,-0.91504,-3.72157,-0.400851,3.20184,0.122698,-4.33899,-1.50336,3.90366,-4.82777,2.06719,0.654807,-2.84543,-5.14773
2015-12-11,0.015086,0.182681,-0.164505,0.856118,0.379849,0.164584,-1.93906,-0.027374,-0.141698,-0.114128,2.59056,2.74654,1.0363,2.55793,-1.57921,-0.506927,-0.167521,-2.28918,1.0698,6.89655,-3.88587,1.14657,-1.23026,4.95032,-1.42357,-0.608597,1.61778,-1.14549,0.344124,0.647418,2.08265,5.03616,1.06382,-0.028681,4.22055,0.065901,-6.84335,-0.794248,3.53743,9.37048,-1.898,-1.51701,-1.04344,-6.30767
2015-12-14,-0.427458,0.18136,-0.538365,0.475167,-2.08184,-0.256623,-1.59209,1.33881,2.24689,1.34021,-0.601263,4.07441,-3.62599,1.01459,1.7111,7.37946,0.637366,-0.984736,-2.38525,-6.71593,-1.76827,3.34951,0.709076,-8.34176,-1.77029,-0.382574,-1.30123,-5.65054,-0.093537,-0.45396,1.88891,2.56266,-2.59243,1.56565,7.13844,-3.36248,2.71704,-1.18007,10.0142,5.88169,0.455271,-0.580947,0.176175,4.83093
2015-12-15,0.157292,0.262696,-0.236117,-0.068965,0.341931,0.862987,-0.62003,2.09027,-0.396203,1.50541,1.27515,0.097725,-0.442439,-1.63154,0.41746,-7.39021,-1.44931,-3.85735,3.23027,-5.62289,2.22244,3.43972,-2.65364,-8.52305,-0.105837,-2.55441,-2.02145,-3.55852,1.12068,-1.0115,0.122932,-1.35631,-0.31603,-2.41222,-7.84773,0.926313,-1.4333,-0.848311,-1.47366,2.61105,-3.209,-0.708164,-10.014,-6.57132
2015-12-16,0.153382,0.431791,0.254795,0.4569,-0.034729,1.06691,0.219431,0.472422,0.237129,-0.065683,0.144015,2.72389,-0.446095,-1.91056,4.4612,1.98972,0.315255,-3.89346,-4.48139,0.439492,3.97636,1.39334,7.18063,-6.6884,-2.34841,2.04127,-2.57974,-5.68656,1.86694,-0.12705,-2.15561,2.70034,4.18636,-1.57875,-4.52,0.627897,1.32688,-0.14576,-0.391664,5.9189,-2.75259,-1.84268,-0.477833,4.71766
2015-12-17,0.033143,0.288815,-0.031929,-0.050413,-0.506264,1.0448,1.79494,-0.906674,1.59319,0.433462,-0.01684,2.08446,1.15718,-1.32254,-6.18639,2.49962,2.86417,-2.18612,-5.27939,4.66344,2.29473,-0.525074,4.2838,-2.70778,-1.32081,-1.53384,-3.65731,0.202236,-1.51932,-0.164333,0.966286,-1.72943,4.2616,-2.9028,10.0258,-6.37523,4.24365,0.448684,-14.8737,3.30298,0.248806,-0.705552,-10.2472,0.417325
2015-12-18,0.155825,0.440992,0.224906,0.246928,-0.225224,0.44945,0.09482,-0.334684,0.853443,-0.037966,1.01899,0.946853,-0.842942,-2.4367,-5.3429,6.05755,4.09543,-1.55663,-1.40295,1.27802,-2.64564,2.78337,0.815615,1.78359,0.857395,0.585323,-4.53817,-1.13951,-0.272839,1.08133,4.34948,0.635885,1.49826,2.25538,0.185499,-6.48419,0.224128,-2.62842,2.55993,-1.95233,-1.23281,-1.21387,0.746496,5.42795
